DAY_DATE,DIRECTION,SPX_TR,,
12/16/15,FWD,-0.0149,,
12/17/15,FWD,-0.0178,,
12/18/15,FWD,0.0079,,
12/21/15,FWD,0.0089,,
12/22/15,FWD,0.0125,,
12/23/15,FWD,-0.0016,,
12/24/15,FWD,-0.0022,,
12/28/15,FWD,0.0108,,
12/29/15,FWD,-0.0071,,
12/30/15,FWD,-0.0094,,
12/31/15,FWD,-0.0151,,
1/4/16,FWD,0.002,,
1/5/16,FWD,-0.0128,,
1/6/16,FWD,-0.0237,,
1/7/16,FWD,-0.0108,,
1/8/16,FWD,0.0009,,
1/11/16,FWD,0.0078,,
1/12/16,FWD,-0.0249,,
1/13/16,FWD,0.0167,,
1/14/16,FWD,-0.0216,,
1/15/16,FWD,0.0005,,
1/19/16,FWD,-0.0115,,
1/20/16,FWD,0.0052,,
1/21/16,FWD,0.0203,,
1/22/16,FWD,-0.0156,,
1/25/16,FWD,0.0141,,
1/26/16,FWD,-0.0108,,
1/27/16,FWD,0.0056,,
1/28/16,FWD,0.0248,,
1/29/16,FWD,-0.0004,,
2/1/16,FWD,-0.0187,,
2/2/16,FWD,0.0053,,
2/3/16,FWD,0.0017,,
2/4/16,FWD,-0.0184,,
2/5/16,FWD,-0.0141,,
2/8/16,FWD,-0.0005,,
2/9/16,FWD,0.0002,,
2/10/16,FWD,-0.0121,,
2/11/16,FWD,0.0196,,
2/12/16,FWD,0.0169,,
2/16/16,FWD,0.0166,,
2/17/16,FWD,-0.0046,,
2/18/16,FWD,0.0001,,
2/19/16,FWD,0.0145,,
2/22/16,FWD,-0.0124,,
2/23/16,FWD,0.0045,,
2/24/16,FWD,0.0116,,
2/25/16,FWD,-0.0018,,
2/26/16,FWD,-0.008,,
2/29/16,FWD,0.0239,,
3/1/16,FWD,0.0043,,
3/2/16,FWD,0.0036,,
3/3/16,FWD,0.0033,,
3/4/16,FWD,0.001,,
3/7/16,FWD,-0.0111,,
3/8/16,FWD,0.0052,,
3/9/16,FWD,0.0002,,
3/10/16,FWD,0.0167,,
3/11/16,FWD,-0.0012,,
3/14/16,FWD,-0.0018,,
3/15/16,FWD,0.0057,,
3/16/16,FWD,0.0066,,
3/17/16,FWD,0.0044,,
3/18/16,FWD,0.001,,
3/21/16,FWD,-0.0007,,
3/22/16,FWD,-0.0064,,
3/23/16,FWD,-0.0004,,
3/24/16,FWD,0.0006,,
3/28/16,FWD,0.009,,
3/29/16,FWD,0.0045,,
3/30/16,FWD,-0.002,,
3/31/16,FWD,0.0063,,
4/1/16,FWD,-0.003,,
4/4/16,FWD,-0.0101,,
4/5/16,FWD,0.0109,,
4/6/16,FWD,-0.0119,,
4/7/16,FWD,0.0028,,
4/8/16,FWD,-0.0027,,
4/11/16,FWD,0.0097,,
4/12/16,FWD,0.0102,,
4/13/16,FWD,0.0003,,
4/14/16,FWD,-0.001,,
4/15/16,FWD,0.0066,,
4/18/16,FWD,0.0031,,
4/19/16,FWD,0.0008,,
4/20/16,FWD,-0.0052,,
4/21/16,FWD,0.0001,,
4/22/16,FWD,-0.0018,,
4/25/16,FWD,0.0019,,
4/26/16,FWD,0.0017,,
4/27/16,FWD,-0.0092,,
4/28/16,FWD,-0.0051,,
4/29/16,FWD,0.0078,,
5/2/16,FWD,-0.0087,,
5/3/16,FWD,-0.0057,,
5/4/16,FWD,0,,
5/5/16,FWD,0.0033,,
5/6/16,FWD,0.0008,,
5/9/16,FWD,0.0125,,
5/10/16,FWD,-0.009,,
5/11/16,FWD,-0.0001,,
5/12/16,FWD,-0.0084,,
5/13/16,FWD,0.0099,,
5/16/16,FWD,-0.0091,,
5/17/16,FWD,0.0004,,
5/18/16,FWD,-0.0037,,
5/19/16,FWD,0.0062,,
5/20/16,FWD,-0.002,,
5/23/16,FWD,0.0137,,
5/24/16,FWD,0.007,,
5/25/16,FWD,-0.0001,,
5/26/16,FWD,0.0045,,
5/27/16,FWD,-0.0009,,
5/31/16,FWD,0.0013,,
6/1/16,FWD,0.0029,,
6/2/16,FWD,-0.0029,,
6/3/16,FWD,0.0049,,
6/6/16,FWD,0.0013,,
6/7/16,FWD,0.0035,,
6/8/16,FWD,-0.0017,,
6/9/16,FWD,-0.0092,,
6/10/16,FWD,-0.0078,,
6/13/16,FWD,-0.0017,,
6/14/16,FWD,-0.0018,,
6/15/16,FWD,0.0033,,
6/16/16,FWD,-0.0033,,
6/17/16,FWD,0.0058,,
6/20/16,FWD,0.0028,,
6/21/16,FWD,-0.0016,,
6/22/16,FWD,0.0134,,
6/23/16,FWD,-0.0359,,
6/24/16,FWD,-0.0181,,
6/27/16,FWD,0.018,,
6/28/16,FWD,0.0172,,
6/29/16,FWD,0.0136,,
6/30/16,FWD,0.0021,,
7/1/16,FWD,-0.0068,,
7/5/16,FWD,0.0057,,
7/6/16,FWD,-0.0008,,
7/7/16,FWD,0.0153,,
7/8/16,FWD,0.0034,,
7/11/16,FWD,0.007,,
7/12/16,FWD,0.0002,,
7/13/16,FWD,0.0053,,
7/14/16,FWD,-0.0009,,
7/15/16,FWD,0.0024,,
7/18/16,FWD,-0.0014,,
7/19/16,FWD,0.0044,,
7/20/16,FWD,-0.0036,,
7/21/16,FWD,0.0046,,
7/22/16,FWD,-0.003,,
7/25/16,FWD,0.0004,,
7/26/16,FWD,-0.0012,,
7/27/16,FWD,0.0017,,
7/28/16,FWD,0.0016,,
7/29/16,FWD,-0.0013,,
8/1/16,FWD,-0.0063,,
8/2/16,FWD,0.0034,,
8/3/16,FWD,0.0005,,
8/4/16,FWD,0.0086,,
8/5/16,FWD,-0.0008,,
8/8/16,FWD,0.0004,,
8/9/16,FWD,-0.0025,,
8/10/16,FWD,0.0049,,
8/11/16,FWD,-0.0007,,
8/12/16,FWD,0.0029,,
8/15/16,FWD,-0.0053,,
8/16/16,FWD,0.0021,,
8/17/16,FWD,0.0022,,
8/18/16,FWD,-0.0013,,
8/19/16,FWD,-0.0005,,
8/22/16,FWD,0.002,,
8/23/16,FWD,-0.0052,,
8/24/16,FWD,-0.0013,,
8/25/16,FWD,-0.0016,,
8/26/16,FWD,0.0054,,
8/29/16,FWD,-0.0018,,
8/30/16,FWD,-0.0022,,
8/31/16,FWD,0,,
9/1/16,FWD,0.0043,,
9/2/16,FWD,0.003,,
9/6/16,FWD,0.0001,,
9/7/16,FWD,-0.0022,,
9/8/16,FWD,-0.0245,,
9/9/16,FWD,0.0147,,
9/12/16,FWD,-0.0145,,
9/13/16,FWD,-0.0005,,
9/14/16,FWD,0.0103,,
9/15/16,FWD,-0.0038,,
9/16/16,FWD,0,,
9/19/16,FWD,0.0003,,
9/20/16,FWD,0.0109,,
9/21/16,FWD,0.0065,,
9/22/16,FWD,-0.0057,,
9/23/16,FWD,-0.0085,,
9/26/16,FWD,0.0065,,
9/27/16,FWD,0.0055,,
9/28/16,FWD,-0.0093,,
9/29/16,FWD,0.008,,
9/30/16,FWD,-0.0031,,
10/3/16,FWD,-0.0049,,
10/4/16,FWD,0.0047,,
10/5/16,FWD,0.0005,,
10/6/16,FWD,-0.0032,,
10/7/16,FWD,0.0046,,
10/10/16,FWD,-0.0124,,
10/11/16,FWD,0.0012,,
10/12/16,FWD,-0.0031,,
10/13/16,FWD,0.0002,,
10/14/16,FWD,-0.003,,
10/17/16,FWD,0.0062,,
10/18/16,FWD,0.0023,,
10/19/16,FWD,-0.0013,,
10/20/16,FWD,-0.0001,,
10/21/16,FWD,0.0048,,
10/24/16,FWD,-0.0038,,
10/25/16,FWD,-0.0017,,
10/26/16,FWD,-0.003,,
10/27/16,FWD,-0.0031,,
10/28/16,FWD,-0.0001,,
10/31/16,FWD,-0.0068,,
11/1/16,FWD,-0.0064,,
11/2/16,FWD,-0.0041,,
11/3/16,FWD,-0.0016,,
11/4/16,FWD,0.0222,,
11/7/16,FWD,0.0043,,
11/8/16,FWD,0.0111,,
11/9/16,FWD,0.002,,
11/10/16,FWD,-0.0014,,
11/11/16,FWD,0,,
11/14/16,FWD,0.0077,,
11/15/16,FWD,-0.0013,,
11/16/16,FWD,0.0047,,
11/17/16,FWD,-0.0022,,
11/18/16,FWD,0.0075,,
11/21/16,FWD,0.0022,,
11/22/16,FWD,0.0008,,
11/23/16,FWD,0.0039,,
11/25/16,FWD,-0.0051,,
11/28/16,FWD,0.0016,,
11/29/16,FWD,-0.0024,,
11/30/16,FWD,-0.0035,,
12/1/16,FWD,0.0004,,
12/2/16,FWD,0.0059,,
12/5/16,FWD,0.0034,,
12/6/16,FWD,0.0134,,
12/7/16,FWD,0.0023,,
12/8/16,FWD,0.0059,,
12/9/16,FWD,-0.0011,,
12/12/16,FWD,0.0067,,
12/13/16,FWD,-0.0081,,
12/14/16,FWD,0.0039,,
12/15/16,FWD,-0.0017,,
12/16/16,FWD,0.002,,
12/19/16,FWD,0.0038,,
12/20/16,FWD,-0.0024,,
12/21/16,FWD,-0.0017,,
12/22/16,FWD,0.0014,,
12/23/16,FWD,0.0023,,
12/27/16,FWD,-0.0082,,
12/28/16,FWD,-0.0002,,
12/29/16,FWD,-0.0046,,
12/30/16,FWD,0.0085,,
1/3/17,FWD,0.0059,,
1/4/17,FWD,-0.0008,,
1/5/17,FWD,0.0038,,
1/6/17,FWD,-0.0035,,
1/9/17,FWD,0,,
1/10/17,FWD,0.0029,,
1/11/17,FWD,-0.0021,,
1/12/17,FWD,0.0018,,
1/13/17,FWD,-0.003,,
1/17/17,FWD,0.0019,,
1/18/17,FWD,-0.0036,,
1/19/17,FWD,0.0034,,
1/20/17,FWD,-0.0027,,
1/23/17,FWD,0.0066,,
1/24/17,FWD,0.008,,
1/25/17,FWD,-0.0007,,
1/26/17,FWD,-0.0008,,
1/27/17,FWD,-0.006,,
1/30/17,FWD,-0.0009,,
1/31/17,FWD,0.0005,,
2/1/17,FWD,0.0006,,
2/2/17,FWD,0.0074,,
2/3/17,FWD,-0.0021,,
2/6/17,FWD,0.0003,,
2/7/17,FWD,0.001,,
2/8/17,FWD,0.0059,,
2/9/17,FWD,0.0036,,
2/10/17,FWD,0.0055,,
2/13/17,FWD,0.0043,,
2/14/17,FWD,0.0051,,
2/15/17,FWD,-0.0008,,
2/16/17,FWD,0.0017,,
2/17/17,FWD,0.006,,
2/21/17,FWD,-0.001,,
2/22/17,FWD,0.0005,,
2/23/17,FWD,0.0017,,
2/24/17,FWD,0.0012,,
2/27/17,FWD,-0.0025,,
2/28/17,FWD,0.0139,,
3/1/17,FWD,-0.0058,,
3/2/17,FWD,0.0005,,
3/3/17,FWD,-0.0033,,
3/6/17,FWD,-0.0028,,
3/7/17,FWD,-0.002,,
3/8/17,FWD,0.0008,,
3/9/17,FWD,0.0033,,
3/10/17,FWD,0.0007,,
3/13/17,FWD,-0.0033,,
3/14/17,FWD,0.0084,,
3/15/17,FWD,-0.0016,,
3/16/17,FWD,-0.0013,,
3/17/17,FWD,-0.002,,
3/20/17,FWD,-0.0123,,
3/21/17,FWD,0.0019,,
3/22/17,FWD,-0.001,,
3/23/17,FWD,-0.0008,,
3/24/17,FWD,-0.001,,
3/27/17,FWD,0.0073,,
3/28/17,FWD,0.0013,,
3/29/17,FWD,0.003,,
3/30/17,FWD,-0.0023,,
3/31/17,FWD,-0.0016,,
4/3/17,FWD,0.0007,,
4/4/17,FWD,-0.003,,
4/5/17,FWD,0.0022,,
4/6/17,FWD,-0.0008,,
4/7/17,FWD,0.0007,,
4/10/17,FWD,-0.0013,,
4/11/17,FWD,-0.0037,,
4/12/17,FWD,-0.0068,,
4/13/17,FWD,0.0086,,
4/17/17,FWD,-0.0029,,
4/18/17,FWD,-0.0016,,
4/19/17,FWD,0.0076,,
4/20/17,FWD,-0.003,,
4/21/17,FWD,0.0109,,
4/24/17,FWD,0.0061,,
4/25/17,FWD,-0.0005,,
4/26/17,FWD,0.0007,,
4/27/17,FWD,-0.0019,,
4/28/17,FWD,0.0017,,
5/1/17,FWD,0.0012,,
5/2/17,FWD,-0.0011,,
5/3/17,FWD,0.0006,,
5/4/17,FWD,0.0041,,
5/5/17,FWD,0.0001,,
5/8/17,FWD,-0.001,,
5/9/17,FWD,0.0015,,
5/10/17,FWD,-0.0018,,
5/11/17,FWD,-0.0015,,
5/12/17,FWD,0.0049,,
5/15/17,FWD,-0.0005,,
5/16/17,FWD,-0.0179,,
5/17/17,FWD,0.0037,,
5/18/17,FWD,0.0068,,
5/19/17,FWD,0.0052,,
5/22/17,FWD,0.0019,,
5/23/17,FWD,0.0025,,
5/24/17,FWD,0.0046,,
5/25/17,FWD,0.0004,,
5/26/17,FWD,-0.0011,,
5/30/17,FWD,-0.0003,,
5/31/17,FWD,0.0077,,
6/1/17,FWD,0.0037,,
6/2/17,FWD,-0.0012,,
6/5/17,FWD,-0.0028,,
6/6/17,FWD,0.0018,,
6/7/17,FWD,0.0003,,
6/8/17,FWD,-0.0008,,
6/9/17,FWD,-0.0009,,
6/12/17,FWD,0.0048,,
6/13/17,FWD,-0.0009,,
6/14/17,FWD,-0.0021,,
6/15/17,FWD,0.0003,,
6/16/17,FWD,0.0084,,
6/19/17,FWD,-0.0067,,
6/20/17,FWD,-0.0005,,
6/21/17,FWD,-0.0004,,
6/22/17,FWD,0.0016,,
6/23/17,FWD,0.0003,,
6/26/17,FWD,-0.0081,,
6/27/17,FWD,0.009,,
6/28/17,FWD,-0.0086,,
6/29/17,FWD,0.0016,,
6/30/17,FWD,0.0024,,
7/3/17,FWD,0.0016,,
7/5/17,FWD,-0.009,,
7/6/17,FWD,0.0064,,
7/7/17,FWD,0.0009,,
7/10/17,FWD,-0.0008,,
7/11/17,FWD,0.0074,,
7/12/17,FWD,0.0019,,
7/13/17,FWD,0.0047,,
7/14/17,FWD,0,,
7/17/17,FWD,0.0006,,
7/18/17,FWD,0.0055,,
7/19/17,FWD,-0.0001,,
7/20/17,FWD,-0.0004,,
7/21/17,FWD,-0.001,,
7/24/17,FWD,0.0029,,
7/25/17,FWD,0.0003,,
7/26/17,FWD,-0.0009,,
7/27/17,FWD,-0.0013,,
7/28/17,FWD,-0.0007,,
7/31/17,FWD,0.0025,,
8/1/17,FWD,0.0007,,
8/2/17,FWD,-0.002,,
8/3/17,FWD,0.0019,,
8/4/17,FWD,0.0017,,
8/7/17,FWD,-0.0023,,
8/8/17,FWD,-0.0002,,
8/9/17,FWD,-0.0141,,
8/10/17,FWD,0.0013,,
8/11/17,FWD,0.0101,,
8/14/17,FWD,-0.0003,,
8/15/17,FWD,0.0017,,
8/16/17,FWD,-0.0154,,
8/17/17,FWD,-0.0018,,
8/18/17,FWD,0.0012,,
8/21/17,FWD,0.01,,
8/22/17,FWD,-0.0034,,
8/23/17,FWD,-0.0021,,
8/24/17,FWD,0.0018,,
8/25/17,FWD,0.0005,,
8/28/17,FWD,0.001,,
8/29/17,FWD,0.0049,,
8/30/17,FWD,0.0058,,
8/31/17,FWD,0.002,,
9/1/17,FWD,-0.0076,,
9/5/17,FWD,0.0031,,
9/6/17,FWD,0.0001,,
9/7/17,FWD,-0.0014,,
9/8/17,FWD,0.0109,,
9/11/17,FWD,0.0034,,
9/12/17,FWD,0.0008,,
9/13/17,FWD,-0.0008,,
9/14/17,FWD,0.002,,
9/15/17,FWD,0.0015,,
9/18/17,FWD,0.0011,,
9/19/17,FWD,0.0006,,
9/20/17,FWD,-0.003,,
9/21/17,FWD,0.0007,,
9/22/17,FWD,-0.0022,,
9/25/17,FWD,0.0002,,
9/26/17,FWD,0.0041,,
9/27/17,FWD,0.0014,,
9/28/17,FWD,0.0037,,
9/29/17,FWD,0.0039,,
10/2/17,FWD,0.0022,,
10/3/17,FWD,0.0013,,
10/4/17,FWD,0.0058,,
10/5/17,FWD,-0.0008,,
10/6/17,FWD,-0.0018,,
10/9/17,FWD,0.0024,,
10/10/17,FWD,0.0018,,
10/11/17,FWD,-0.0016,,
10/12/17,FWD,0.0009,,
10/13/17,FWD,0.0018,,
10/16/17,FWD,0.0007,,
10/17/17,FWD,0.0008,,
10/18/17,FWD,0.0004,,
10/19/17,FWD,0.0052,,
10/20/17,FWD,-0.0039,,
10/23/17,FWD,0.0016,,
10/24/17,FWD,-0.0047,,
10/25/17,FWD,0.0013,,
10/26/17,FWD,0.0081,,
10/27/17,FWD,-0.0031,,
10/30/17,FWD,0.001,,
10/31/17,FWD,0.0016,,
11/1/17,FWD,0.0003,,
11/2/17,FWD,0.0032,,
11/3/17,FWD,0.0014,,
11/6/17,FWD,-0.0002,,
11/7/17,FWD,0.0015,,
11/8/17,FWD,-0.0035,,
11/9/17,FWD,-0.0005,,
11/10/17,FWD,0.001,,
11/13/17,FWD,-0.0022,,
11/14/17,FWD,-0.0053,,
11/15/17,FWD,0.0085,,
11/16/17,FWD,-0.0026,,
11/17/17,FWD,0.0013,,
11/20/17,FWD,0.0066,,
11/21/17,FWD,-0.0007,,
11/22/17,FWD,0.0021,,
11/24/17,FWD,-0.0003,,
11/27/17,FWD,0.0099,,
11/28/17,FWD,-0.0002,,
11/29/17,FWD,0.0086,,
11/30/17,FWD,-0.002,,
12/1/17,FWD,-0.001,,
12/4/17,FWD,-0.0037,,
12/5/17,FWD,-0.0001,,
12/6/17,FWD,0.0031,,
12/7/17,FWD,0.0056,,
12/8/17,FWD,0.0032,,
12/11/17,FWD,0.0016,,
12/12/17,FWD,-0.0004,,
12/13/17,FWD,-0.0039,,
12/14/17,FWD,0.009,,
12/15/17,FWD,0.0054,,
12/18/17,FWD,-0.0032,,
12/19/17,FWD,-0.0007,,
12/20/17,FWD,0.002,,
12/21/17,FWD,-0.0005,,
12/22/17,FWD,-0.001,,
12/26/17,FWD,0.0009,,
12/27/17,FWD,0.002,,
12/28/17,FWD,-0.0051,,
12/29/17,FWD,0.0083,,
1/2/18,FWD,0.0064,,
1/3/18,FWD,0.0042,,
1/4/18,FWD,0.007,,
1/5/18,FWD,0.0017,,
1/8/18,FWD,0.0016,,
1/9/18,FWD,-0.0011,,
1/10/18,FWD,0.0071,,
1/11/18,FWD,0.0068,,
1/12/18,FWD,-0.0035,,
1/16/18,FWD,0.0094,,
1/17/18,FWD,-0.0015,,
1/18/18,FWD,0.0044,,
1/19/18,FWD,0.0081,,
1/22/18,FWD,0.0022,,
1/23/18,FWD,-0.0006,,
1/24/18,FWD,0.0006,,
1/25/18,FWD,0.0119,,
1/26/18,FWD,-0.0067,,
1/29/18,FWD,-0.0108,,
1/30/18,FWD,0.0005,,
1/31/18,FWD,-0.0005,,
2/1/18,FWD,-0.0211,,
2/2/18,FWD,-0.041,,
2/5/18,FWD,0.0176,,
2/6/18,FWD,-0.005,,
2/7/18,FWD,-0.0374,,
2/8/18,FWD,0.0153,,
2/9/18,FWD,0.0139,,
2/12/18,FWD,0.0027,,
2/13/18,FWD,0.0137,,
2/14/18,FWD,0.0123,,
2/15/18,FWD,0.0005,,
2/16/18,FWD,-0.0058,,
2/20/18,FWD,-0.0055,,
2/21/18,FWD,0.0011,,
2/22/18,FWD,0.0161,,
2/23/18,FWD,0.0119,,
2/26/18,FWD,-0.0126,,
2/27/18,FWD,-0.011,,
2/28/18,FWD,-0.0132,,
3/1/18,FWD,0.0052,,
3/2/18,FWD,0.011,,
3/5/18,FWD,0.0027,,
3/6/18,FWD,-0.0004,,
3/7/18,FWD,0.0047,,
3/8/18,FWD,0.0174,,
3/9/18,FWD,-0.0013,,
3/12/18,FWD,-0.0063,,
3/13/18,FWD,-0.0054,,
3/14/18,FWD,-0.0007,,
3/15/18,FWD,0.0017,,
3/16/18,FWD,-0.0142,,
3/19/18,FWD,0.0015,,
3/20/18,FWD,-0.0017,,
3/21/18,FWD,-0.0251,,
3/22/18,FWD,-0.021,,
3/23/18,FWD,0.0272,,
3/26/18,FWD,-0.0173,,
3/27/18,FWD,-0.0027,,
3/28/18,FWD,0.0138,,
3/29/18,FWD,-0.0223,,
4/2/18,FWD,0.0127,,
4/3/18,FWD,0.0116,,
4/4/18,FWD,0.007,,
4/5/18,FWD,-0.0219,,
4/6/18,FWD,0.0036,,
4/9/18,FWD,0.0168,,
4/10/18,FWD,-0.0055,,
4/11/18,FWD,0.0084,,
4/12/18,FWD,-0.0029,,
4/13/18,FWD,0.0081,,
4/16/18,FWD,0.0107,,
4/17/18,FWD,0.0008,,
4/18/18,FWD,-0.0056,,
4/19/18,FWD,-0.0085,,
4/20/18,FWD,0.0001,,
4/23/18,FWD,-0.0134,,
4/24/18,FWD,0.0018,,
4/25/18,FWD,0.0104,,
4/26/18,FWD,0.0012,,
4/27/18,FWD,-0.0082,,
4/30/18,FWD,0.0026,,
5/1/18,FWD,-0.0072,,
5/2/18,FWD,-0.0021,,
5/3/18,FWD,0.013,,
5/4/18,FWD,0.0035,,
5/7/18,FWD,-0.0003,,
5/8/18,FWD,0.0098,,
5/9/18,FWD,0.0096,,
5/10/18,FWD,0.0021,,
5/11/18,FWD,0.0009,,
5/14/18,FWD,-0.0068,,
5/15/18,FWD,0.0043,,
5/16/18,FWD,-0.0006,,
5/17/18,FWD,-0.0026,,
5/18/18,FWD,0.0074,,
5/21/18,FWD,-0.0031,,
5/22/18,FWD,0.0033,,
5/23/18,FWD,-0.002,,
5/24/18,FWD,-0.0022,,
5/25/18,FWD,-0.0115,,
5/29/18,FWD,0.0129,,
5/30/18,FWD,-0.0067,,
5/31/18,FWD,0.0109,,
6/1/18,FWD,0.0045,,
6/4/18,FWD,0.0008,,
6/5/18,FWD,0.0086,,
6/6/18,FWD,-0.0005,,
6/7/18,FWD,0.0032,,
6/8/18,FWD,0.0011,,
6/11/18,FWD,0.0018,,
6/12/18,FWD,-0.004,,
6/13/18,FWD,0.0028,,
6/14/18,FWD,-0.0009,,
6/15/18,FWD,-0.0021,,
6/18/18,FWD,-0.004,,
6/19/18,FWD,0.0017,,
6/20/18,FWD,-0.0062,,
6/21/18,FWD,0.0019,,
6/22/18,FWD,-0.0137,,
6/25/18,FWD,0.0022,,
6/26/18,FWD,-0.0086,,
6/27/18,FWD,0.0063,,
6/28/18,FWD,0.0008,,
6/29/18,FWD,0.0031,,
7/2/18,FWD,-0.0049,,
7/3/18,FWD,0.0089,,
7/5/18,FWD,0.0086,,
7/6/18,FWD,0.0091,,
7/9/18,FWD,0.0035,,
7/10/18,FWD,-0.0071,,
7/11/18,FWD,0.0088,,
7/12/18,FWD,0.0011,,
7/13/18,FWD,-0.001,,
7/16/18,FWD,0.004,,
7/17/18,FWD,0.0022,,
7/18/18,FWD,-0.0038,,
7/19/18,FWD,-0.0009,,
7/20/18,FWD,0.0018,,
7/23/18,FWD,0.0048,,
7/24/18,FWD,0.0091,,
7/25/18,FWD,-0.003,,
7/26/18,FWD,-0.0066,,
7/27/18,FWD,-0.0057,,
7/30/18,FWD,0.0049,,
7/31/18,FWD,-0.001,,
8/1/18,FWD,0.005,,
8/2/18,FWD,0.0048,,
8/3/18,FWD,0.0036,,
8/6/18,FWD,0.0028,,
8/7/18,FWD,-0.0002,,
8/8/18,FWD,-0.0012,,
8/9/18,FWD,-0.0068,,
8/10/18,FWD,-0.004,,
8/13/18,FWD,0.0065,,
8/14/18,FWD,-0.0074,,
8/15/18,FWD,0.0082,,
8/16/18,FWD,0.0034,,
8/17/18,FWD,0.0025,,
8/20/18,FWD,0.0021,,
8/21/18,FWD,-0.0004,,
8/22/18,FWD,-0.0016,,
8/23/18,FWD,0.0062,,
8/24/18,FWD,0.0078,,
8/27/18,FWD,0.0003,,
8/28/18,FWD,0.0058,,
8/29/18,FWD,-0.0043,,
8/30/18,FWD,0.0002,,
8/31/18,FWD,-0.0016,,
9/4/18,FWD,-0.0028,,
9/5/18,FWD,-0.0034,,
9/6/18,FWD,-0.0021,,
9/7/18,FWD,0.0019,,
9/10/18,FWD,0.0038,,
9/11/18,FWD,0.0004,,
9/12/18,FWD,0.0055,,
9/13/18,FWD,0.0004,,
9/14/18,FWD,-0.0056,,
9/17/18,FWD,0.0054,,
9/18/18,FWD,0.0013,,
9/19/18,FWD,0.0079,,
9/20/18,FWD,-0.0003,,
9/21/18,FWD,-0.0035,,
9/24/18,FWD,-0.0012,,
9/25/18,FWD,-0.0033,,
9/26/18,FWD,0.0029,,
9/27/18,FWD,0,,
9/28/18,FWD,0.0036,,
10/1/18,FWD,-0.0004,,
10/2/18,FWD,0.0007,,
10/3/18,FWD,-0.0079,,
10/4/18,FWD,-0.0055,,
10/5/18,FWD,-0.0004,,
10/8/18,FWD,-0.0011,,
10/9/18,FWD,-0.0329,,
10/10/18,FWD,-0.0206,,
10/11/18,FWD,0.0143,,
10/12/18,FWD,-0.0059,,
10/15/18,FWD,0.0215,,
10/16/18,FWD,-0.0002,,
10/17/18,FWD,-0.0143,,
10/18/18,FWD,-0.0003,,
10/19/18,FWD,-0.0043,,
10/22/18,FWD,-0.0055,,
10/23/18,FWD,-0.0309,,
10/24/18,FWD,0.0186,,
10/25/18,FWD,-0.0173,,
10/26/18,FWD,-0.0065,,
10/29/18,FWD,0.0158,,
10/30/18,FWD,0.0109,,
10/31/18,FWD,0.0106,,
11/1/18,FWD,-0.0062,,
11/2/18,FWD,0.0056,,
11/5/18,FWD,0.0063,,
11/6/18,FWD,0.0212,,
11/7/18,FWD,-0.002,,
11/8/18,FWD,-0.009,,
11/9/18,FWD,-0.0197,,
11/12/18,FWD,-0.0014,,
11/13/18,FWD,-0.0073,,
11/14/18,FWD,0.0109,,
11/15/18,FWD,0.0023,,
11/16/18,FWD,-0.0166,,
11/19/18,FWD,-0.0181,,
11/20/18,FWD,0.0031,,
11/21/18,FWD,-0.0065,,
11/23/18,FWD,0.0157,,
11/26/18,FWD,0.0033,,
11/27/18,FWD,0.023,,
11/28/18,FWD,-0.002,,
11/29/18,FWD,0.0084,,
11/30/18,FWD,0.0109,,
12/3/18,FWD,-0.0323,,
12/4/18,FWD,-0.0012,,
12/6/18,FWD,-0.0232,,
12/7/18,FWD,0.0018,,
12/10/18,FWD,-0.0003,,
12/11/18,FWD,0.0054,,
12/12/18,FWD,0,,
12/13/18,FWD,-0.019,,
12/14/18,FWD,-0.0207,,
12/17/18,FWD,0.0002,,
12/18/18,FWD,-0.0153,,
12/19/18,FWD,-0.0157,,
12/20/18,FWD,-0.0206,,
12/21/18,FWD,-0.027,,
12/24/18,FWD,0.0496,,
12/26/18,FWD,0.0087,,
12/27/18,FWD,-0.0011,,
12/28/18,FWD,0.0086,,
12/31/18,FWD,0.0013,,
1/2/19,FWD,-0.0245,,
1/3/19,FWD,0.0343,,
1/4/19,FWD,0.007,,
1/7/19,FWD,0.0097,,
1/8/19,FWD,0.0044,,
1/9/19,FWD,0.0045,,
1/10/19,FWD,-0.0001,,
1/11/19,FWD,-0.0051,,
1/14/19,FWD,0.0107,,
1/15/19,FWD,0.0022,,
1/16/19,FWD,0.0077,,
1/17/19,FWD,0.0132,,
1/18/19,FWD,-0.0141,,
1/22/19,FWD,0.0022,,
1/23/19,FWD,0.0014,,
1/24/19,FWD,0.0085,,
1/25/19,FWD,-0.0078,,
1/28/19,FWD,-0.0014,,
1/29/19,FWD,0.0157,,
1/30/19,FWD,0.0088,,
1/31/19,FWD,0.001,,
2/1/19,FWD,0.0068,,
2/4/19,FWD,0.0047,,
2/5/19,FWD,-0.0021,,
2/6/19,FWD,-0.0092,,
2/7/19,FWD,0.001,,
2/8/19,FWD,0.0007,,
2/11/19,FWD,0.013,,
2/12/19,FWD,0.0031,,
2/13/19,FWD,-0.0023,,
2/14/19,FWD,0.011,,
2/15/19,FWD,0.0016,,
2/19/19,FWD,0.002,,
2/20/19,FWD,-0.0034,,
2/21/19,FWD,0.0064,,
2/22/19,FWD,0.0014,,
2/25/19,FWD,-0.0008,,
2/26/19,FWD,-0.0004,,
2/27/19,FWD,-0.0025,,
2/28/19,FWD,0.007,,
3/1/19,FWD,-0.0039,,
3/4/19,FWD,-0.0011,,
