DAY_DATE,AUD_EXCH_RATE,BRL_EXCH_RATE,CAD_EXCH_RATE,CHF_EXCH_RATE,EUR_EXCH_RATE,GBP_EXCH_RATE,JPY_EXCH_RATE,MXN_EXCH_RATE,USD_EXCH_RATE
10/16/00,1.912045889,1.87,1.5195,1.779,1.1721,0.691802145,108.3,9.548,1
10/17/00,1.927525058,1.866,1.5184,1.7773,1.1762,0.693192846,108.15,9.547,1
10/18/00,1.927896665,1.8714,1.52,1.7875,1.1696,0.691371681,107.78,9.578,1
10/19/00,1.919385797,1.875,1.5112,1.7875,1.1854,0.693385106,108.55,9.545,1
10/20/00,1.893939394,1.878,1.5119,1.7885,1.1808,0.69213732,109.04,9.558,1
10/21/00,1.893939394,1.878,1.5119,1.7885,1.1808,0.69213732,109.04,9.558,1
10/22/00,1.893939394,1.878,1.5119,1.7885,1.1808,0.69213732,109.04,9.558,1
10/23/00,1.896094046,1.887,1.508,1.7985,1.1896,0.687285223,108.45,9.573,1
10/24/00,1.902587519,1.895,1.5118,1.8005,1.1908,0.690131125,108.08,9.571,1
10/25/00,1.926411096,1.91,1.5164,1.8165,1.2025,0.697593303,108.05,9.627,1
10/26/00,1.928640309,1.93,1.5187,1.825,1.2026,0.698665549,108.36,9.696,1
10/27/00,1.910949742,1.937,1.5275,1.8065,1.2024,0.688847558,108.75,9.635,1
10/28/00,1.910949742,1.937,1.5275,1.8065,1.2024,0.688847558,108.75,9.635,1
10/29/00,1.910949742,1.937,1.5275,1.8065,1.2024,0.688847558,108.75,9.635,1
10/30/00,1.910219675,1.917,1.5311,1.8068,1.1806,0.688231246,108.99,9.604,1
10/31/00,1.930129319,1.916,1.5273,1.7978,1.1902,0.689417442,109.15,9.564,1
11/1/00,1.913143294,1.901,1.5263,1.7765,1.1639,0.691945751,108.48,9.581,1
11/2/00,1.920122888,1.922,1.5333,1.7799,1.1654,0.692520776,108.39,9.581,1
11/3/00,1.905124786,1.92,1.5348,1.7667,1.16,0.690417012,107.58,9.61,1
11/4/00,1.905124786,1.92,1.5348,1.7667,1.16,0.690417012,107.58,9.61,1
11/5/00,1.905124786,1.92,1.5348,1.7667,1.16,0.690417012,107.58,9.61,1
11/6/00,1.893939394,1.944,1.5305,1.7725,1.1646,0.698324022,107.34,9.64,1
11/7/00,1.893939394,1.94,1.5315,1.7728,1.1644,0.69881202,107.3,9.648,1
11/8/00,1.899696049,1.9547,1.5432,1.7775,1.1681,0.702444507,107.57,9.618,1
11/9/00,1.904036558,1.969,1.5455,1.7739,1.166,0.702148575,107.41,9.648,1
11/10/00,1.915708812,1.97,1.546,1.7657,1.1594,0.699056274,107.83,9.605,1
11/11/00,1.915708812,1.97,1.546,1.7657,1.1594,0.699056274,107.83,9.605,1
11/12/00,1.915708812,1.97,1.546,1.7657,1.1594,0.699056274,107.83,9.605,1
11/13/00,1.921229587,1.953,1.5472,1.7637,1.1614,0.695023631,107.7,9.571,1
11/14/00,1.926782274,1.951,1.5445,1.7723,1.1662,0.699007409,108.15,9.495,1
11/15/00,1.921968095,1.953,1.551,1.7815,1.1665,0.701409834,108.75,9.465,1
11/16/00,1.929384526,1.945,1.5523,1.7883,1.1714,0.702839471,109.08,9.497,1
11/17/00,1.926782274,1.952,1.56,1.7915,1.1737,0.702740689,108.86,9.478,1
11/18/00,1.926782274,1.952,1.56,1.7915,1.1737,0.702740689,108.86,9.478,1
11/19/00,1.926782274,1.952,1.56,1.7915,1.1737,0.702740689,108.86,9.478,1
11/20/00,1.947798987,1.969,1.5592,1.8,1.178,0.703135986,109.79,9.457,1
11/21/00,1.956181534,1.919,1.5553,1.7995,1.182,0.706214689,110.29,9.414,1
11/22/00,1.925298421,1.92,1.5473,1.805,1.1868,0.710378632,110.16,9.376,1
11/23/00,1.925298421,1.932,1.5473,1.805,1.1898,0.710378632,110.16,9.376,1
11/24/00,1.917545542,1.952,1.5396,1.8085,1.1929,0.714438808,111.38,9.399,1
11/25/00,1.917545542,1.952,1.5396,1.8085,1.1929,0.714438808,111.38,9.399,1
11/26/00,1.917545542,1.952,1.5396,1.8085,1.1929,0.714438808,111.38,9.399,1
11/27/00,1.90077932,1.961,1.5348,1.7803,1.1761,0.706464147,110.7,9.371,1
11/28/00,1.914608463,1.97,1.5371,1.7633,1.17,0.705119165,110.23,9.412,1
11/29/00,1.912777353,1.968,1.5405,1.7595,1.1654,0.703779295,111.28,9.396,1
11/30/00,1.900418092,1.957,1.5355,1.7365,1.1498,0.703729768,110.93,9.41,1
12/1/00,1.861504095,1.9802,1.5389,1.7285,1.141,0.695748974,111.15,9.42,1
12/2/00,1.861504095,1.9802,1.5389,1.7285,1.141,0.695748974,111.15,9.42,1
12/3/00,1.861504095,1.9802,1.5389,1.7285,1.141,0.695748974,111.15,9.42,1
12/4/00,1.841281532,1.978,1.5458,1.706,1.1265,0.688562969,111.07,9.414,1
12/5/00,1.85013876,1.98,1.5438,1.7153,1.1356,0.693962526,111,9.375,1
12/6/00,1.835535977,1.958,1.5323,1.7078,1.126,0.696136443,110.42,9.408,1
12/7/00,1.828153565,1.975,1.5223,1.7015,1.1242,0.694444444,110.7,9.429,1
12/8/00,1.836547291,1.975,1.5205,1.7063,1.131,0.692424872,111.29,9.399,1
12/9/00,1.836547291,1.975,1.5205,1.7063,1.131,0.692424872,111.29,9.399,1
12/10/00,1.836547291,1.975,1.5205,1.7063,1.131,0.692424872,111.29,9.399,1
12/11/00,1.851851852,1.97,1.5227,1.715,1.1396,0.687096331,110.77,9.447,1
12/12/00,1.84501845,1.968,1.5249,1.7144,1.1392,0.690607735,111.5,9.471,1
12/13/00,1.858736059,1.967,1.5205,1.7175,1.1417,0.689179876,112.4,9.451,1
12/14/00,1.85288123,1.9548,1.5165,1.699,1.1292,0.68189567,112.42,9.417,1
12/15/00,1.832172957,1.965,1.5174,1.6795,1.1132,0.677369098,112.55,9.409,1
12/16/00,1.832172957,1.965,1.5174,1.6795,1.1132,0.677369098,112.55,9.409,1
12/17/00,1.832172957,1.965,1.5174,1.6795,1.1132,0.677369098,112.55,9.409,1
12/18/00,1.846381093,1.966,1.5254,1.6845,1.1201,0.681338148,112.06,9.38,1
12/19/00,1.839926403,1.956,1.522,1.694,1.123,0.683994528,112.55,9.37,1
12/20/00,1.821161901,1.955,1.5215,1.6765,1.1036,0.678564158,112.58,9.435,1
12/21/00,1.807337791,1.961,1.5185,1.6722,1.0967,0.679948324,112.18,9.585,1
12/22/00,1.801801802,1.955,1.5168,1.6485,1.0831,0.676452682,112.75,9.604,1
12/23/00,1.801801802,1.955,1.5168,1.6485,1.0831,0.676452682,112.75,9.604,1
12/24/00,1.801801802,1.955,1.5168,1.6485,1.0831,0.676452682,112.75,9.604,1
12/25/00,1.801801802,1.96,1.5168,1.6485,1.0805,0.676452682,112.75,9.604,1
12/26/00,1.789549034,1.96,1.5099,1.6342,1.0757,0.675675676,113.62,9.53,1
12/27/00,1.788908766,1.961,1.511,1.6435,1.0745,0.670600858,114.2,9.577,1
12/28/00,1.810938066,1.96,1.5073,1.645,1.0798,0.670825787,114.62,9.607,1
12/29/00,1.798561151,1.951,1.4995,1.6202,1.0646,0.668672685,114.35,9.618,1
12/30/00,1.798561151,1.951,1.4995,1.6202,1.0646,0.668672685,114.35,9.618,1
12/31/00,1.798561151,1.951,1.4995,1.6202,1.0646,0.668672685,114.35,9.618,1
1/1/01,1.798561151,1.951,1.4995,1.6202,1.0607,0.668672685,114.35,9.618,1
1/2/01,1.788268956,1.951,1.4963,1.6075,1.0562,0.667690459,114.73,9.714,1
1/3/01,1.774622893,1.943,1.4982,1.6025,1.0549,0.664672649,114.26,9.836,1
1/4/01,1.768346596,1.931,1.4985,1.6115,1.0578,0.669792364,115.47,9.698,1
1/5/01,1.75070028,1.9424,1.5003,1.6025,1.049,0.667111408,116.19,9.753,1
1/6/01,1.75070028,1.9424,1.5003,1.6025,1.049,0.667111408,116.19,9.753,1
1/7/01,1.75070028,1.9424,1.5003,1.6025,1.049,0.667111408,116.19,9.753,1
1/8/01,1.766784452,1.9559,1.4944,1.6076,1.054,0.668047298,115.97,9.691,1
1/9/01,1.776830135,1.9495,1.4973,1.621,1.0639,0.67114094,116.64,9.746,1
1/10/01,1.794687724,1.9441,1.4993,1.6255,1.0647,0.670690812,116.26,9.815,1
1/11/01,1.787310098,1.944,1.4978,1.6123,1.0503,0.66822586,117.56,9.845,1
1/12/01,1.799532122,1.956,1.4967,1.6232,1.0539,0.676681554,117.76,9.878,1
1/13/01,1.799532122,1.956,1.4967,1.6232,1.0539,0.676681554,117.76,9.878,1
1/14/01,1.799532122,1.956,1.4967,1.6232,1.0539,0.676681554,117.76,9.878,1
1/15/01,1.799532122,1.9535,1.4967,1.6232,1.0612,0.676681554,117.76,9.878,1
1/16/01,1.802126509,1.949,1.5037,1.639,1.0663,0.681431005,117.28,9.972,1
1/17/01,1.81356547,1.953,1.5123,1.652,1.0742,0.6792094,118.35,9.88,1
1/18/01,1.797914419,1.957,1.5162,1.6195,1.0583,0.677736361,117.78,9.885,1
1/19/01,1.795332136,1.955,1.5155,1.6334,1.0667,0.681059729,117.23,9.79,1
1/20/01,1.795332136,1.955,1.5155,1.6334,1.0667,0.681059729,117.23,9.79,1
1/21/01,1.795332136,1.955,1.5155,1.6334,1.0667,0.681059729,117.23,9.79,1
1/22/01,1.803751804,1.96,1.5072,1.637,1.0666,0.682593857,116.62,9.785,1
1/23/01,1.808972504,1.957,1.5073,1.633,1.0647,0.679578661,116.95,9.768,1
1/24/01,1.835199119,1.962,1.5126,1.6547,1.0799,0.684181719,118.18,9.692,1
1/25/01,1.834525775,1.9695,1.508,1.6558,1.0846,0.684697022,116.91,9.687,1
1/26/01,1.840942563,1.9745,1.5066,1.6582,1.085,0.68540096,117.16,9.697,1
1/27/01,1.840942563,1.9745,1.5066,1.6582,1.085,0.68540096,117.16,9.697,1
1/28/01,1.840942563,1.9745,1.5066,1.6582,1.085,0.68540096,117.16,9.697,1
1/29/01,1.840942563,1.975,1.501,1.656,1.0889,0.686341798,116.67,9.67,1
1/30/01,1.826817684,1.975,1.4985,1.6455,1.0787,0.684228532,115.75,9.665,1
1/31/01,1.824817518,1.966,1.4995,1.6425,1.0739,0.684322179,116.39,9.679,1
2/1/01,1.805054152,1.972,1.4948,1.633,1.065,0.676818951,115.33,9.733,1
2/2/01,1.811266075,1.991,1.4933,1.6425,1.0684,0.680642527,115.65,9.769,1
2/3/01,1.811266075,1.991,1.4933,1.6425,1.0684,0.680642527,115.65,9.769,1
2/4/01,1.811266075,1.991,1.4933,1.6425,1.0684,0.680642527,115.65,9.769,1
2/5/01,1.815541031,1.989,1.505,1.6355,1.0639,0.677966102,114.99,9.78,1
2/6/01,1.821493625,2.0004,1.508,1.6538,1.0747,0.685635927,114.88,9.689,1
2/7/01,1.830831197,2.003,1.511,1.6475,1.0715,0.683386865,116.21,9.694,1
2/8/01,1.865323634,2.003,1.5117,1.6707,1.0886,0.692520776,116.3,9.657,1
2/9/01,1.863238308,1.992,1.509,1.656,1.0785,0.690131125,117.57,9.764,1
2/10/01,1.863238308,1.992,1.509,1.656,1.0785,0.690131125,117.57,9.764,1
2/11/01,1.863238308,1.992,1.509,1.656,1.0785,0.690131125,117.57,9.764,1
2/12/01,1.858390634,1.984,1.5205,1.6557,1.0765,0.689037415,117.62,9.741,1
2/13/01,1.873711823,1.983,1.5214,1.6683,1.0861,0.689179876,117.3,9.704,1
2/14/01,1.893222264,1.987,1.5287,1.669,1.0865,0.685965153,116.65,9.718,1
2/15/01,1.908396947,1.987,1.5275,1.692,1.1036,0.690131125,115.67,9.68,1
2/16/01,1.885014138,1.99,1.5368,1.6763,1.0912,0.689417442,115.46,9.703,1
2/17/01,1.885014138,1.99,1.5368,1.6763,1.0912,0.689417442,115.46,9.703,1
2/18/01,1.885014138,1.99,1.5368,1.6763,1.0912,0.689417442,115.46,9.703,1
2/19/01,1.885014138,2.005,1.5368,1.6763,1.087,0.689417442,115.46,9.703,1
2/20/01,1.91424196,2.0037,1.5399,1.687,1.0993,0.692712663,115.57,9.68,1
2/21/01,1.910584639,2.0084,1.537,1.6897,1.1022,0.695168578,116.45,9.7,1
2/22/01,1.906214258,2.0421,1.5378,1.6903,1.102,0.692185229,116.53,9.735,1
2/23/01,1.916443082,2.043,1.5378,1.6885,1.0987,0.691085003,116.15,9.714,1
2/24/01,1.916443082,2.043,1.5378,1.6885,1.0987,0.691085003,116.15,9.714,1
2/25/01,1.916443082,2.043,1.5378,1.6885,1.0987,0.691085003,116.15,9.714,1
2/26/01,1.91828122,2.037,1.5314,1.6895,1.0996,0.692520776,116.63,9.668,1
2/27/01,1.909854851,2.0357,1.5261,1.6837,1.0949,0.694203402,116.2,9.684,1
2/28/01,1.905487805,2.0387,1.532,1.6736,1.0853,0.692856648,117.28,9.693,1
3/1/01,1.900418092,2.047,1.5465,1.6557,1.0794,0.687143544,117.33,9.706,1
3/2/01,1.889644747,2.037,1.5489,1.6465,1.0678,0.679117148,119.06,9.667,1
3/3/01,1.889644747,2.037,1.5489,1.6465,1.0678,0.679117148,119.06,9.667,1
3/4/01,1.889644747,2.037,1.5489,1.6465,1.0678,0.679117148,119.06,9.667,1
3/5/01,1.916443082,2.0326,1.5475,1.6538,1.073,0.680874243,119.08,9.639,1
3/6/01,1.934235977,2.022,1.5388,1.6523,1.0787,0.682360969,118.87,9.639,1
3/7/01,1.964636542,2.0351,1.5492,1.6582,1.0694,0.684369012,119.86,9.652,1
3/8/01,1.965022598,2.0413,1.5497,1.6593,1.0718,0.681802686,119.51,9.644,1
3/9/01,1.966568338,2.052,1.548,1.6545,1.0667,0.681431005,119.71,9.671,1
3/10/01,1.966568338,2.052,1.548,1.6545,1.0667,0.681431005,119.71,9.671,1
3/11/01,1.966568338,2.052,1.548,1.6545,1.0667,0.681431005,119.71,9.671,1
3/12/01,1.962323391,2.043,1.5505,1.6555,1.0739,0.681663258,120.63,9.665,1
3/13/01,1.987676406,2.0675,1.5477,1.6838,1.0824,0.689037415,120.2,9.631,1
3/14/01,2.00762899,2.063,1.5528,1.684,1.0936,0.689797889,120.97,9.571,1
3/15/01,2.022653722,2.0772,1.5595,1.7002,1.0985,0.692712663,122.23,9.593,1
3/16/01,2.024291498,2.1034,1.5669,1.716,1.1182,0.701016474,122.85,9.622,1
3/17/01,2.024291498,2.1034,1.5669,1.716,1.1182,0.701016474,122.85,9.622,1
3/18/01,2.024291498,2.1034,1.5669,1.716,1.1182,0.701016474,122.85,9.622,1
3/19/01,2.006420546,2.128,1.5698,1.7068,1.1116,0.702395168,122.57,9.573,1
3/20/01,2.00120072,2.171,1.5611,1.6957,1.1058,0.700035002,122.73,9.515,1
3/21/01,2.025931929,2.0879,1.573,1.7085,1.1122,0.69881202,123.62,9.535,1
3/22/01,2.035416243,2.122,1.5742,1.7233,1.1221,0.70308655,123.84,9.585,1
3/23/01,2.014910336,2.163,1.5667,1.7155,1.1192,0.699692135,122.64,9.663,1
3/24/01,2.014910336,2.163,1.5667,1.7155,1.1192,0.699692135,122.64,9.663,1
3/25/01,2.014910336,2.163,1.5667,1.7155,1.1192,0.699692135,122.64,9.663,1
3/26/01,2.004008016,2.173,1.5545,1.7155,1.1202,0.697107006,122.81,9.538,1
3/27/01,2.014910336,2.135,1.5693,1.7198,1.114,0.699790063,122.99,9.516,1
3/28/01,2.025931929,2.123,1.5668,1.7245,1.1266,0.696767001,122.62,9.541,1
3/29/01,2.032107295,2.1257,1.5725,1.7323,1.1266,0.699202909,123.45,9.527,1
3/30/01,2.0487605,2.1542,1.5784,1.736,1.1346,0.704721635,125.54,9.485,1
3/31/01,2.0487605,2.1542,1.5784,1.736,1.1346,0.704721635,125.54,9.485,1
4/1/01,2.0487605,2.1542,1.5784,1.736,1.1346,0.704721635,125.54,9.485,1
4/2/01,2.071251036,2.154,1.575,1.7317,1.139,0.704225352,126.75,9.414,1
4/3/01,2.057613169,2.167,1.579,1.712,1.1291,0.699056274,125.41,9.394,1
4/4/01,2.043735949,2.1768,1.5697,1.6951,1.1151,0.696864111,125.38,9.423,1
4/5/01,2.041649653,2.1743,1.5788,1.702,1.11,0.700967335,124.33,9.388,1
4/6/01,2.016942315,2.153,1.5615,1.7,1.1107,0.695265244,124.03,9.405,1
4/7/01,2.016942315,2.153,1.5615,1.7,1.1107,0.695265244,124.03,9.405,1
4/8/01,2.016942315,2.153,1.5615,1.7,1.1107,0.695265244,124.03,9.405,1
4/9/01,2.021018593,2.166,1.5635,1.6955,1.1072,0.691085003,124.85,9.36,1
4/10/01,2.022244692,2.158,1.5555,1.7165,1.1159,0.69637883,124.48,9.323,1
4/11/01,1.990049751,2.138,1.5626,1.7161,1.1217,0.69735007,124.82,9.29,1
4/12/01,1.96772924,2.1542,1.56,1.7062,1.1259,0.694878744,123.51,9.313,1
4/13/01,1.968116512,2.156,1.5627,1.7127,1.1216,0.696669918,124.15,9.305,1
4/14/01,1.968116512,2.156,1.5627,1.7127,1.1216,0.696669918,124.15,9.305,1
4/15/01,1.968116512,2.156,1.5627,1.7127,1.1216,0.696669918,124.15,9.305,1
4/16/01,1.958863859,2.156,1.5625,1.718,1.1244,0.69637883,124.64,9.332,1
4/17/01,1.978239367,2.187,1.5575,1.731,1.1325,0.699937006,123.67,9.287,1
4/18/01,2.004008016,2.197,1.5692,1.7375,1.1338,0.701409834,122.35,9.187,1
4/19/01,1.966568338,2.1814,1.547,1.717,1.1288,0.696087986,121.87,9.273,1
4/20/01,1.931247586,2.1869,1.5425,1.6926,1.1101,0.693096756,122.52,9.373,1
4/21/01,1.931247586,2.1869,1.5425,1.6926,1.1101,0.693096756,122.52,9.373,1
4/22/01,1.931247586,2.1869,1.5425,1.6926,1.1101,0.693096756,122.52,9.373,1
4/23/01,1.975894092,2.271,1.546,1.7087,1.108,0.695555401,121.68,9.388,1
4/24/01,1.986097319,2.2602,1.549,1.7115,1.1157,0.696136443,122.08,9.289,1
4/25/01,1.982160555,2.266,1.5474,1.7075,1.1193,0.694589151,122.21,9.315,1
4/26/01,1.974333662,2.2906,1.546,1.706,1.115,0.695507025,123.13,9.258,1
4/27/01,1.96001568,2.2444,1.5417,1.7232,1.11,0.696281855,123.76,9.304,1
4/28/01,1.96001568,2.2444,1.5417,1.7232,1.11,0.696281855,123.76,9.304,1
4/29/01,1.96001568,2.2444,1.5417,1.7232,1.11,0.696281855,123.76,9.304,1
4/30/01,1.962323391,2.203,1.536,1.7345,1.1241,0.699007409,123.57,9.261,1
5/1/01,1.93162063,2.2013,1.5338,1.7255,1.1282,0.69735007,121.92,9.273,1
5/2/01,1.91828122,2.203,1.531,1.7307,1.1206,0.697107006,121.72,9.292,1
5/3/01,1.927896665,2.237,1.533,1.7355,1.1192,0.698226505,121.19,9.287,1
5/4/01,1.927153594,2.215,1.5353,1.7304,1.1208,0.696281855,121.05,9.257,1
5/5/01,1.927153594,2.215,1.5353,1.7304,1.1208,0.696281855,121.05,9.257,1
5/6/01,1.927153594,2.215,1.5353,1.7304,1.1208,0.696281855,121.05,9.257,1
5/7/01,1.928268415,2.21,1.5405,1.7305,1.1203,0.694444444,121.34,9.222,1
5/8/01,1.929756851,2.2157,1.5445,1.742,1.1265,0.698567936,121.66,9.212,1
5/9/01,1.914975105,2.2449,1.5407,1.7429,1.1328,0.703779295,122.25,9.212,1
5/10/01,1.908032818,2.263,1.5391,1.7485,1.1264,0.704920344,122.71,9.195,1
5/11/01,1.920491646,2.2589,1.5503,1.7522,1.1408,0.705367849,122.5,9.227,1
5/12/01,1.920491646,2.2589,1.5503,1.7522,1.1408,0.705367849,122.5,9.227,1
5/13/01,1.920491646,2.2589,1.5503,1.7522,1.1408,0.705367849,122.5,9.227,1
5/14/01,1.930501931,2.284,1.5541,1.7516,1.1429,0.705417607,123.12,9.193,1
5/15/01,1.92566917,2.3148,1.5493,1.7432,1.1392,0.702444507,123.26,9.166,1
5/16/01,1.910949742,2.34,1.5405,1.7329,1.1334,0.699643182,123.59,9.166,1
5/17/01,1.896453632,2.318,1.536,1.7393,1.1333,0.69881202,122.68,9,1
5/18/01,1.904399162,2.306,1.5328,1.7486,1.1396,0.697690644,123.67,8.98,1
5/19/01,1.904399162,2.306,1.5328,1.7486,1.1396,0.697690644,123.67,8.98,1
5/20/01,1.904399162,2.306,1.5328,1.7486,1.1396,0.697690644,123.67,8.98,1
5/21/01,1.890359168,2.309,1.5325,1.7485,1.1406,0.695410292,122.91,8.946,1
5/22/01,1.911680367,2.3201,1.5415,1.7666,1.1468,0.700378204,122.79,8.98,1
5/23/01,1.927525058,2.3233,1.5452,1.7755,1.1655,0.702000702,120.39,9.05,1
5/24/01,1.93236715,2.3462,1.5474,1.7793,1.1647,0.709068992,120.15,9.088,1
5/25/01,1.92566917,2.3468,1.5455,1.779,1.1671,0.70387837,120.75,9.09,1
5/26/01,1.92566917,2.3468,1.5455,1.779,1.1671,0.70387837,120.75,9.09,1
5/27/01,1.92566917,2.3468,1.5455,1.779,1.1671,0.70387837,120.75,9.09,1
5/28/01,1.92566917,2.345,1.5455,1.779,1.1633,0.70387837,120.75,9.09,1
5/29/01,1.935733643,2.334,1.5376,1.784,1.1677,0.704870656,120.1,9.081,1
5/30/01,1.949317739,2.3489,1.5464,1.7775,1.168,0.701705143,120.27,9.165,1
5/31/01,1.973164957,2.342,1.5461,1.797,1.1777,0.705467372,118.88,9.165,1
6/1/01,1.966955153,2.3744,1.5324,1.7992,1.1808,0.706214689,119.13,9.18,1
6/2/01,1.966955153,2.3744,1.5324,1.7992,1.1808,0.706214689,119.13,9.18,1
6/3/01,1.966955153,2.3744,1.5324,1.7992,1.1808,0.706214689,119.13,9.18,1
6/4/01,1.975503753,2.378,1.5347,1.7968,1.173,0.708064859,119.5,9.139,1
6/5/01,1.963479285,2.383,1.5328,1.7805,1.1794,0.70856657,120.27,9.173,1
6/6/01,1.945146859,2.3876,1.5248,1.7988,1.1716,0.719114051,120.35,9.125,1
6/7/01,1.926411096,2.3889,1.521,1.7923,1.1776,0.71942446,119.91,9.119,1
6/8/01,1.907304978,2.3662,1.5215,1.7927,1.1751,0.72374611,120.6,9.074,1
6/9/01,1.907304978,2.3662,1.5215,1.7927,1.1751,0.72374611,120.6,9.074,1
6/10/01,1.907304978,2.3662,1.5215,1.7927,1.1751,0.72374611,120.6,9.074,1
6/11/01,1.914608463,2.36,1.5162,1.8046,1.1765,0.728332119,122.02,9.045,1
6/12/01,1.909490166,2.3811,1.5246,1.796,1.1805,0.725636746,121.74,9.089,1
6/13/01,1.895375284,2.404,1.5183,1.7902,1.171,0.718958947,121.89,9.102,1
6/14/01,1.90077932,2.4244,1.5208,1.7753,1.1729,0.714030703,121.42,9.047,1
6/15/01,1.902225604,2.424,1.522,1.7726,1.1553,0.711439954,122.97,9.054,1
6/16/01,1.902225604,2.424,1.522,1.7726,1.1553,0.711439954,122.97,9.054,1
6/17/01,1.902225604,2.424,1.522,1.7726,1.1553,0.711439954,122.97,9.054,1
6/18/01,1.90912562,2.419,1.5336,1.777,1.1639,0.712555223,123.2,9.053,1
6/19/01,1.919385797,2.456,1.5337,1.7861,1.1658,0.713877784,122.97,9.09,1
6/20/01,1.929756851,2.476,1.531,1.7924,1.1714,0.716743119,123.3,9.085,1
6/21/01,1.931247586,2.4657,1.5265,1.7797,1.1659,0.705865744,124.4,9.055,1
6/22/01,1.93498452,2.3816,1.5293,1.773,1.1715,0.707213579,124.25,9.073,1
6/23/01,1.93498452,2.3816,1.5293,1.773,1.1715,0.707213579,124.25,9.073,1
6/24/01,1.93498452,2.3816,1.5293,1.773,1.1715,0.707213579,124.25,9.073,1
6/25/01,1.939111887,2.302,1.5195,1.7655,1.1586,0.707714084,124.02,9.063,1
6/26/01,1.923816853,2.3042,1.5142,1.7655,1.1581,0.70651406,123.82,9.065,1
6/27/01,1.931247586,2.3289,1.5176,1.7648,1.1569,0.704721635,124.25,9.073,1
6/28/01,1.956947162,2.336,1.5233,1.7983,1.1675,0.710732054,124.63,9.088,1
6/29/01,1.960784314,2.3056,1.5175,1.7968,1.1801,0.710378632,124.73,9.06,1
6/30/01,1.960784314,2.3056,1.5175,1.7968,1.1801,0.710378632,124.73,9.06,1
7/1/01,1.960784314,2.3056,1.5175,1.7968,1.1801,0.710378632,124.73,9.06,1
7/2/01,1.958480219,2.311,1.5153,1.8003,1.1815,0.705815923,124.22,9.027,1
7/3/01,1.93723363,2.3317,1.5128,1.797,1.1816,0.71133874,124.48,9.03,1
7/4/01,1.93723363,2.3506,1.5128,1.797,1.1813,0.71133874,124.48,9.03,1
7/5/01,1.942879347,2.4194,1.5102,1.8185,1.1874,0.71438777,125.77,9.057,1
7/6/01,1.967342121,2.469,1.52,1.7945,1.1913,0.708918191,125.85,9.155,1
7/7/01,1.967342121,2.469,1.52,1.7945,1.1913,0.708918191,125.85,9.155,1
7/8/01,1.967342121,2.469,1.52,1.7945,1.1913,0.708918191,125.85,9.155,1
7/9/01,1.962323391,2.431,1.5203,1.7964,1.1818,0.710176834,125.43,9.118,1
7/10/01,1.958480219,2.45,1.5213,1.7795,1.1681,0.709320471,125.53,9.148,1
7/11/01,1.972386588,2.499,1.5255,1.7608,1.1628,0.708165144,124.06,9.295,1
7/12/01,1.980982567,2.499,1.528,1.7725,1.17,0.710984714,124.1,9.36,1
7/13/01,1.970831691,2.5563,1.5398,1.7738,1.168,0.714540907,124.75,9.34,1
7/14/01,1.970831691,2.5563,1.5398,1.7738,1.168,0.714540907,124.75,9.34,1
7/15/01,1.970831691,2.5563,1.5398,1.7738,1.168,0.714540907,124.75,9.34,1
7/16/01,1.968503937,2.578,1.54,1.769,1.166,0.71372493,125.44,9.304,1
7/17/01,1.974333662,2.5798,1.54,1.7708,1.1736,0.712402935,124.89,9.165,1
7/18/01,1.944768573,2.5,1.535,1.731,1.1644,0.706214689,124.35,9.145,1
7/19/01,1.950838861,2.5161,1.5418,1.7327,1.1422,0.704721635,123.61,9.19,1
7/20/01,1.978239367,2.5059,1.545,1.7255,1.1425,0.699790063,122.85,9.177,1
7/21/01,1.978239367,2.5059,1.545,1.7255,1.1425,0.699790063,122.85,9.177,1
7/22/01,1.978239367,2.5059,1.545,1.7255,1.1425,0.699790063,122.85,9.177,1
7/23/01,1.968891514,2.449,1.545,1.7353,1.1505,0.704970039,124.19,9.103,1
7/24/01,1.968503937,2.4157,1.5383,1.7214,1.1469,0.70308655,124,9.107,1
7/25/01,1.971220185,2.47,1.5381,1.7145,1.1419,0.700280112,123.64,9.16,1
7/26/01,1.971608833,2.4843,1.5335,1.7236,1.1368,0.701016474,123.83,9.16,1
7/27/01,1.974723539,2.4965,1.5352,1.725,1.14,0.701459035,123.29,9.188,1
7/28/01,1.974723539,2.4965,1.5352,1.725,1.14,0.701459035,123.29,9.188,1
7/29/01,1.974723539,2.4965,1.5352,1.725,1.14,0.701459035,123.29,9.188,1
7/30/01,1.97745699,2.455,1.5305,1.7267,1.1426,0.701262272,125.18,9.155,1
7/31/01,1.968503937,2.4114,1.531,1.7285,1.1404,0.701655908,125,9.151,1
8/1/01,1.935359009,2.474,1.5358,1.7158,1.1351,0.697836706,124.87,9.217,1
8/2/01,1.926782274,2.4862,1.5417,1.7123,1.1321,0.699545296,123.72,9.167,1
8/3/01,1.931993818,2.4893,1.5356,1.7054,1.1343,0.700869078,123.46,9.168,1
8/4/01,1.931993818,2.4893,1.5356,1.7054,1.1343,0.700869078,123.46,9.168,1
8/5/01,1.931993818,2.4893,1.5356,1.7054,1.1343,0.700869078,123.46,9.168,1
8/6/01,1.935733643,2.505,1.5275,1.7135,1.1351,0.705467372,123.85,9.129,1
8/7/01,1.93986421,2.458,1.5343,1.7165,1.1408,0.705766109,123.83,9.119,1
